ano,codigo,sigla,local,populacao_total,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2058,43,RS,Rio Grande do Sul,9975898,-0.658779634005113,82.6175940504352,25.672011437837,1.45620199697635,23.8798937379405,69.3218753855215,93.201769123462,290.293902252096,47.3202655039175,49.4866052328452
2059,43,RS,Rio Grande do Sul,9908602,-0.674585886904622,82.7427810770668,25.7443954974494,1.45906063835249,23.9104939470905,70.5448815695842,94.4553755166747,295.037324304914,47.4978424807052,49.6576281361783
2060,43,RS,Rio Grande do Sul,9840218,-0.690147812981079,82.8660705215428,25.8156113895583,1.46193057155384,23.9293694097819,71.731976141775,95.6613455515569,299.76542596418,47.673166590415,49.8278600698506
2061,43,RS,Rio Grande do Sul,9770762,-0.705838021068228,82.9874578594014,25.8855833780159,1.46481054428373,23.935448877155,72.8599962980367,96.7954451751917,304.402046821763,47.8457561447101,50.01259594568
2062,43,RS,Rio Grande do Sul,9700311,-0.721038952744935,83.1069339286798,25.9543139524101,1.46769948059233,23.9296909753646,73.9222564678686,97.8519474432331,308.914379813642,48.0148901411511,50.2193590420004
2063,43,RS,Rio Grande do Sul,9628864,-0.736543395361244,83.2245582961974,26.0218827270917,1.47059645233921,23.9126762820248,74.9154416198206,98.8281179018454,313.287566545341,48.1799723207224,50.4345584868722
2064,43,RS,Rio Grande do Sul,9556419,-0.752373281001784,83.3403607493023,26.0883409885603,1.4735006554974,23.8856709340127,75.8394786808603,99.725149614873,317.510355436013,48.3405579014482,50.6579871383638
2065,43,RS,Rio Grande do Sul,9483000,-0.768268950953277,83.4543308616726,26.1536945067297,1.47641139047469,23.8510535709754,76.6911696287336,100.542223199709,321.54206270393,48.4960271011283,50.8906103001426
2066,43,RS,Rio Grande do Sul,9408657,-0.783960771907621,83.5664695792827,26.2180588734746,1.47932804576632,23.8083555006447,77.4441011565219,101.252456657167,325.281186071104,48.6456515526073,51.1403458717551
2067,43,RS,Rio Grande do Sul,9333403,-0.799837851459562,83.676803164843,26.2813443391744,1.48225008436949,23.7433391311564,77.9716941169961,101.715033248153,328.393970562802,48.7886898272795,51.38567192313
2068,43,RS,Rio Grande do Sul,9257282,-0.8155760551644459,83.7853745963347,26.3436093226972,1.48517703248625,23.6764448418449,78.4086994600603,102.085144301905,331.167537963654,48.9244386203207,51.61906149581
2069,43,RS,Rio Grande do Sul,9180335,-0.8312050988616321,83.8922419281517,26.404896110161,1.48810847012206,23.6228761458066,78.8532637499551,102.476139895762,333.80043675991,49.0524346878409,51.8405731261209
2070,43,RS,Rio Grande do Sul,9102614,-0.846603092370812,83.9974606950477,26.4652527385965,1.49104402325408,23.5777493599869,79.2525021731143,102.830251533101,336.132600966618,49.1723579622293,52.059741926285
2000,50,MS,Mato Grosso do Sul,2162474,,72.594727430625,20.8218707033486,2.23734358412388,49.8521337560729,12.5022241875991,62.3543579436719,25.0786139842531,27.6254082130005,24.7809792198899
2001,50,MS,Mato Grosso do Sul,2194851,1.49722031340029,72.9332531043539,21.1054137437818,2.0746961710794,48.4978717279102,12.6905383691179,61.1884100970281,26.1672067597444,27.9313493262185,25.1241667325376
2002,50,MS,Mato Grosso do Sul,2227484,1.48679796487323,73.1771826954424,21.008961796101,2.04664952589012,47.2291567680169,12.8852207078436,60.1143774758605,27.2823433438248,28.2361713933748,25.4792208454439
2003,50,MS,Mato Grosso do Sul,2260241,1.47058295368228,73.1364688914529,20.954648375874,2.07339829467795,46.0569533579528,13.0830079878334,59.1399613457862,28.406151588345,28.5365069477104,25.8363361145979
2004,50,MS,Mato Grosso do Sul,2293097,1.45365029658342,72.9650796814988,20.8895346189393,2.04817665371982,44.9757195783848,13.2885270521718,58.2642466305566,29.5460021023394,28.8330223274462,26.2029615223653
2005,50,MS,Mato Grosso do Sul,2326157,1.44171833986961,73.327529828621,21.0079740625996,2.02771576483557,43.9716393680126,13.5077901697766,57.4794295377891,30.7193235547248,29.1267988360201,26.5759336594678
2006,50,MS,Mato Grosso do Sul,2359753,1.44427052860148,73.532967504802,21.1074176623138,1.93647058779689,43.0467932426372,13.7448215145928,56.7916147572299,31.9299545429989,29.4159291247855,26.9469278945775
2007,50,MS,Mato Grosso do Sul,2392064,1.36925347695289,73.677715194394,21.1824820902502,1.82179860953218,42.0701169703581,13.9989273802502,56.0690443506083,33.2752280915064,29.7224555864726,27.3434030767799
2008,50,MS,Mato Grosso do Sul,2425369,1.39231224582619,73.9386565926311,21.2818364501273,1.9709756059848,41.2021503418726,14.2764007287469,55.4785510706195,34.6496496185011,30.0159530364246,27.728421221423
2009,50,MS,Mato Grosso do Sul,2459515,1.40786824602772,73.8583226568513,21.2467652646978,1.89656373051849,40.4491761531964,14.5824666238039,55.0316427770004,36.0513315983856,30.2948861869108,28.1016982125283
2010,50,MS,Mato Grosso do Sul,2490254,1.24979924903894,74.2109849154433,21.3273173276056,1.90357362965507,39.7495333256719,14.9443252091105,54.6938585347824,37.5962280781264,30.5872465218407,28.4939986360537
2011,50,MS,Mato Grosso do Sul,2520122,1.19939572429157,74.38592608925,21.3588625892943,1.95645674300734,39.1704939142165,15.3576355888034,54.5281295030199,39.2071532782728,30.8725585507368,28.8807759421669
2012,50,MS,Mato Grosso do Sul,2552390,1.28041420216958,74.6987680056677,21.5581620773048,1.96877988482219,38.6599020526819,15.7944135051839,54.4543155578658,40.8547685497517,31.1433241001571,29.249047532656
2013,50,MS,Mato Grosso do Sul,2585456,1.29549167642875,74.9282380525029,21.6888181386433,1.96496938487382,38.1905368972354,16.2634346774931,54.4539715747285,42.584985702755,31.4117269835573,29.6110183639399
2014,50,MS,Mato Grosso do Sul,2619176,1.30421867554504,75.1059775312612,21.7802600496338,2.03407981078819,37.8037949322612,16.7633605445308,54.567155476792,44.3430628447972,31.6712374426155,29.9616085284394
2015,50,MS,Mato Grosso do Sul,2652939,1.28906953942767,75.0120616987508,21.5654515051186,2.05275609589288,37.519577248145,17.2859223538913,54.8054996020363,46.0717407330221,31.9174311961187,30.2988556140114
2016,50,MS,Mato Grosso do Sul,2684756,1.19931140520004,75.2916311671014,21.6225563680397,1.94913599039556,37.2069253450026,17.8266076735003,55.0335330185029,47.9120688103153,32.1736012509144,30.6431027894536
2017,50,MS,Mato Grosso do Sul,2715557,1.14725509506264,75.4802014393788,21.6739974628263,2.05086596827065,36.9182453605759,18.3949797505089,55.3132251110848,49.8262568300508,32.4323687552867,30.9881458966565
2018,50,MS,Mato Grosso do Sul,2746161,1.12698794390984,75.9592939021514,21.9137050711031,2.03191981347655,36.6955073309261,18.9976465972608,55.6931539281869,51.7710422312382,32.6858876810209,31.325931684016
2019,50,MS,Mato Grosso do Sul,2777028,1.12400547527984,76.0487581093988,21.995712706583,2.00150503781175,36.4453606208019,19.6221596784491,56.067520299251,53.8399383191982,32.9447628903994,31.6599511599512
2020,50,MS,Mato Grosso do Sul,2806866,1.07445801770814,74.7839733804355,20.9997102036446,1.92412734963195,36.1646195643695,20.2300956354486,56.3947151998181,55.9389145500094,33.1999008858991,31.9806593506258
2021,50,MS,Mato Grosso do Sul,2831943,0.8934163583156349,71.3390086057822,19.2451997305193,1.92357924879785,35.8999381501016,20.7685652040659,56.6685033541676,57.8512562256522,33.4259566665007,32.2626467521871
2022,50,MS,Mato Grosso do Sul,2854377,0.7921769611888291,74.5262455780285,21.0404333423943,1.85504119045862,35.7670807196981,21.3607876274018,57.1278683470999,59.7219208210015,33.6646616757352,32.5589310031775
2023,50,MS,Mato Grosso do Sul,2878009,0.8279214693784229,75.1442291393015,21.7011309863656,1.84797882682931,35.5334935420975,22.0475950342949,57.5810885763924,62.0473610571797,33.9474268496033,32.9009307908325
2024,50,MS,Mato Grosso do Sul,2901895,0.8299487597154929,75.3853505683758,21.8338804382001,1.80672343890468,35.2041443985625,22.7580478171361,57.9621922156986,64.6459336136156,34.2415011570026,33.2485222511607
2025,50,MS,Mato Grosso do Sul,2924631,0.783488031096913,75.623718722632,21.9652193862567,1.77547682680072,34.8871526555597,23.4874535240494,58.3746061796092,67.3240770203882,34.5433075146916,33.6027963676514
2026,50,MS,Mato Grosso do Sul,2946317,0.741495251879631,75.8597361364131,22.095238092943,1.74638657589252,34.4779652344855,24.2055770240612,58.6835422585466,70.2059325700878,34.8504977570302,33.9612737625538
2027,50,MS,Mato Grosso do Sul,2967004,0.702130829778325,76.0932830295728,22.2239289787614,1.7193729176824,33.9822005112038,24.9056822021713,58.8878827133751,73.2903750419576,35.1622151503672,34.3250084071292
2028,50,MS,Mato Grosso do Sul,2986726,0.664710933992674,76.3243284866528,22.3512085658203,1.69435100082754,33.4488496734462,25.5934012976951,59.0422509711413,76.5150417654354,35.477581137339,34.6914865106307
2029,50,MS,Mato Grosso do Sul,3005542,0.62998748462364,76.552788892291,22.4769367268588,1.67123233709292,32.8415587220601,26.2652533683005,59.1068120903606,79.9756600793062,35.7956198915204,35.0599182323898
2030,50,MS,Mato Grosso do Sul,3023495,0.597329865960949,76.7785331432655,22.6010526541817,1.64992610237465,32.1516282182406,26.9187385044046,59.0703667226452,83.7243399360186,36.1151379446634,35.4294455962014
2031,50,MS,Mato Grosso do Sul,3040577,0.564975301761694,77.0015748347068,22.7236288462588,1.63034029048759,31.5132786518124,27.5802799096687,59.0935585614811,87.5195507722347,36.4357521615141,35.7993514164085
2032,50,MS,Mato Grosso do Sul,3056770,0.532563391750984,77.2220026591255,22.8447576041792,1.61238272136313,30.8671174922549,28.2388862054032,59.1060036976582,91.4853361752644,36.7569539088646,36.1698554990634
2033,50,MS,Mato Grosso do Sul,3072122,0.502229477520388,77.4398094988908,22.9644353154961,1.5959619084609,30.1506918594509,28.8764032729707,59.0270951324216,95.7736008433226,37.0779861607059,36.5396024123297
2034,50,MS,Mato Grosso do Sul,3086658,0.473158292541775,77.6549145163205,23.082584178736,1.58098779261104,29.4667898037927,29.5190698579991,58.9858596617918,100.177420257023,37.3980615928295,36.9081084709357
2035,50,MS,Mato Grosso do Sul,3100394,0.445012048629945,77.8672077170509,23.1991461916941,1.56737235123998,28.8686006869714,30.1965230730555,59.0651237600269,104.59988483849,37.7164215257803,37.2744509860984
2036,50,MS,Mato Grosso do Sul,3113338,0.4174953247877419,78.0766391924805,23.3141913918028,1.55503009307558,28.3349353129334,30.9254360769216,59.260371389855,109.142426955906,38.0325913858373,37.638597986231
2037,50,MS,Mato Grosso do Sul,3125500,0.390641812742465,78.2832670354501,23.4277609513182,1.54387844906572,27.8681066408777,31.7214894756648,59.5895961165425,113.827214329426,38.3461145416733,38.0002243762341
2038,50,MS,Mato Grosso do Sul,3136904,0.364869620860664,78.4870933277313,23.5398925774239,1.53383807046548,27.47188207668,32.5920434007456,60.0639254774255,118.637825067005,38.6565766756012,38.3580652418448
2039,50,MS,Mato Grosso do Sul,3147565,0.339857388048848,78.6880838420138,23.6505651080779,1.52483304493673,27.125073369912,33.5264514482583,60.6515248181702,123.599486685433,38.9633720034376,38.7136424882102
2040,50,MS,Mato Grosso do Sul,3157479,0.314973638352178,78.8862103382917,23.7596260796191,1.51679104113728,26.8370905801823,34.5152116756989,61.3523022558812,128.610109849935,39.2662969413257,39.0670164479597
2041,50,MS,Mato Grosso do Sul,3166644,0.29026321315202,79.0815206577756,23.8671013354652,1.50964339172278,26.5932996961389,35.5330624950402,62.1263621911791,133.616598545683,39.5650139390471,39.4177166857579
2042,50,MS,Mato Grosso do Sul,3175048,0.265391373327728,79.2740909463879,23.9729482811642,1.50332512400206,26.3866022343295,36.5613824759918,62.9479847103214,138.560403311135,39.8593174024456,39.7649994380128
2043,50,MS,Mato Grosso do Sul,3182709,0.241287690768766,79.4639377640798,24.0771544557062,1.49777494672497,26.2134753043339,37.596117620174,63.8095929245079,143.422866230783,40.1491217073254,40.1088599905505
2044,50,MS,Mato Grosso do Sul,3189633,0.217550520641385,79.6510573596025,24.1797206825901,1.49293520068083,26.0689460728499,38.6374374727932,64.7063835456431,148.212502971238,40.4343308462133,40.4484838236952
2045,50,MS,Mato Grosso do Sul,3195805,0.193501885640135,79.8354272955642,24.280637494277,1.48875177997681,25.9471766093606,39.6794235262168,65.6266001355775,152.923858050522,40.7150361176605,40.7838318201372
2046,50,MS,Mato Grosso do Sul,3201207,0.16903409313147,80.017150558634,24.380000304504,1.48517403007309,25.8447527072722,40.7153556824751,66.5601083897473,157.538190222337,40.9913479509447,41.114517225748
2047,50,MS,Mato Grosso do Sul,3205847,0.144945328433921,80.1962082669889,24.4778764266393,1.48215462789305,25.7574063489111,41.7401876522363,67.4975940011473,162.05120611455,41.2631878564386,41.4417958201911
2048,50,MS,Mato Grosso do Sul,3209727,0.121028857584293,80.3726423844419,24.5742652628332,1.47964944861439,25.6810890287968,42.7468045828877,68.4278936116845,166.452460543845,41.5306501144801,41.7553512102515
2049,50,MS,Mato Grosso do Sul,3212831,0.0967060438473499,80.5464591901428,24.6691698928694,1.47761742308839,25.6111258990246,43.735251252507,69.3463771515316,170.766609109413,41.7941955241343,42.0462815610081
2050,50,MS,Mato Grosso do Sul,3215143,0.0719614570451999,80.7175989094413,24.7625904204268,1.47602038923376,25.5454882440161,44.7120313492904,70.2575195933065,175.029073322816,42.0539450344821,42.3438466947961
2051,50,MS,Mato Grosso do Sul,3216656,0.0470585600702567,80.8860805450794,24.8545876132835,1.47482294021105,25.4851740474922,45.6890298966938,71.174203944186,179.276899626235,42.3100057948379,42.6474975331023
2052,50,MS,Mato Grosso do Sul,3217365,0.0220415238682659,81.0519167016562,24.9452123962554,1.4739922717004,25.4294497725774,46.6748902203723,72.1043399929497,183.546599072331,42.562519950332,42.9558230591745
2053,50,MS,Mato Grosso do Sul,3217259,-0.0032946215303475,81.2151592014568,25.034516363968,1.47349803018094,25.3757690861651,47.6707829820239,73.0465520681889,187.859460811432,42.8118416950578,43.2528337531486
2054,50,MS,Mato Grosso do Sul,3216333,-0.0287822646544811,81.3758313600429,25.1224504652293,1.47331216373719,25.3206869018226,48.6732174503877,73.9939043522103,192.22708151288,43.0582595147953,43.557163448339
2055,50,MS,Mato Grosso do Sul,3214575,-0.0546585195003169,81.5339332801842,25.2089531111013,1.4734087765961,25.2615716831034,49.6769060475221,74.9384777306255,196.650100281564,43.3019982423804,43.8677029244498
2056,50,MS,Mato Grosso do Sul,3212007,-0.0798861435804099,81.6895251973823,25.2939992123341,1.47376398832109,25.1979817171831,50.6766394441235,75.8746211613066,201.11388290105,43.5429813820456,44.187194943656
2057,50,MS,Mato Grosso do Sul,3208634,-0.1050122244440899,81.8426273956167,25.3775612227855,1.47435579835386,25.1279268060863,51.6655692722209,76.7934960783071,205.610155071396,43.7811997254907,44.5072886297376
2058,50,MS,Mato Grosso do Sul,3204455,-0.130242339886688,81.9932976951578,25.4596701152836,1.47516395639549,25.0506142751387,52.6444468473864,77.6950611225251,210.152319097552,44.0167869419293,44.8299494626266
2059,50,MS,Mato Grosso do Sul,3199467,-0.155658294468175,82.1415645230204,25.5403304861706,1.47616983895206,24.9655620474786,53.6131942568435,78.5787563043221,214.748597107022,44.249847552733,45.1602354552282
2060,50,MS,Mato Grosso do Sul,3193683,-0.180780111187273,82.2874526317556,25.6195618919783,1.47735633223205,24.8738183197314,54.5692573499459,79.4430756696773,219.384320688144,44.4801847897866,45.5004002769484
2061,50,MS,Mato Grosso do Sul,3187126,-0.20531154782738,82.4310742753508,25.6973144195841,1.47870772146986,24.7791645875834,55.528324751104,80.3074893386875,224.092804076731,44.7073313072655,45.8395528158901
2062,50,MS,Mato Grosso do Sul,3179822,-0.2291719875524229,82.5723776979417,25.7736561103193,1.48020958665865,24.6823377389945,56.4869647657259,81.1693025047203,228.855813266361,44.930926322291,46.1671791015063
2063,50,MS,Mato Grosso do Sul,3171802,-0.252215375577625,82.7113963259206,25.8486300640732,1.48184870460265,24.5839057821056,57.4405714961257,82.0244772782313,233.651121206038,45.1506197423421,46.4931697921049
2064,50,MS,Mato Grosso do Sul,3163052,-0.275868418016001,82.8481910857519,25.9223426091674,1.48361295714231,24.4855187884289,58.386325596723,82.8718443851519,238.452475118945,45.3661707110727,46.8212371715594
2065,50,MS,Mato Grosso do Sul,3153623,-0.298098165948579,82.9827073065771,25.994797130423,1.48549124536203,24.3880630053359,59.316704336277,83.7047673416129,243.220235749346,45.5772532100381,47.1578507190338
2066,50,MS,Mato Grosso do Sul,3143519,-0.32039340149409,83.1149824754434,26.0662489624856,1.48747340955764,24.2955288736152,60.2438241183581,84.5393529919733,247.962596046972,45.7832177887266,47.4865200659703
2067,50,MS,Mato Grosso do Sul,3132773,-0.341846192117812,83.245002711794,26.1364286681854,1.48955015471811,24.1837788440111,60.9979494351637,85.1817282791747,252.22670877289,45.9837492215363,47.8056907991576
2068,50,MS,Mato Grosso do Sul,3121396,-0.363160688629527,83.3727961018973,26.205411812505,1.49171298126061,24.0896795610118,61.8035249122464,85.8932044732583,256.556027471088,46.1783679481873,48.1083299324355
2069,50,MS,Mato Grosso do Sul,3109417,-0.383770594951749,83.4984244404325,26.2732482127587,1.49395412074894,24.0203422684548,62.6976744744644,86.7180167429191,261.019071975521,46.3667591062891,48.3961667631731
2070,50,MS,Mato Grosso do Sul,3096870,-0.4035161575304921,83.6219064405635,26.339926365555,1.49626647632208,23.9563877828156,63.5350984628927,87.4914862457083,265.211512849478,46.5487327527471,48.6721614324286
2000,51,MT,Mato Grosso,2628097,,70.3102561887949,19.8302975263082,2.28197820781282,53.0673697957769,9.59913594345258,62.6665057392295,18.0885843417408,25.9448338474569,23.2219532276086
2001,51,MT,Mato Grosso,2681943,2.04885892720095,70.4806961481927,19.8647514688152,2.12743533767515,51.5483179973888,9.73576391164908,61.2840819090379,18.8866762095753,26.2476197294275,23.6019368953096
2002,51,MT,Mato Grosso,2733393,1.9183852900676903,70.878256440073,19.9955365089795,2.09160926939271,50.0583961081744,9.88099598716924,59.9393920953436,19.7389384306616,26.5636002579944,23.9972726941039
2003,51,MT,Mato Grosso,2782719,1.80457036364694,71.0545007784458,19.9497054170823,2.07368537224041,48.6177160629324,10.0371448363546,58.654860899287,20.6450356971977,26.8897596199976,24.4149903779819
2004,51,MT,Mato Grosso,2830188,1.70584956655702,71.3916848464357,20.162150851656,2.11008749443133,47.2396334309301,10.2088250952834,57.4484585262134,21.610720392676,27.2234770269678,24.8394795078339
2005,51,MT,Mato Grosso,2876158,1.6242737231590298,71.845308542441,20.4301648325664,2.15646238893464,45.9193678656334,10.4052912664102,56.3246591320436,22.6599183526602,27.5639033043386,25.2747791433761
2006,51,MT,Mato Grosso,2923828,1.65741937682145,72.8290935595075,20.8298190142294,2.03386142792219,44.798046300426,10.6297268318459,55.4277731322718,23.7281035886263,27.8822584639042,25.6899663346406
2007,51,MT,Mato Grosso,2967696,1.50036185439089,73.1272088263608,20.8717608013876,1.91254374718114,43.5717311677646,10.8778401491361,54.4495713169007,24.96536138822,28.2296461632189,26.1312743316896
2008,51,MT,Mato Grosso,3010046,1.4270329575536,73.1987448593311,20.9204983598506,1.93985666858942,42.3463726464067,11.1456448707933,53.4920175172,26.3201879505943,28.5839924041028,26.5793246557253
2009,51,MT,Mato Grosso,3053540,1.44496130623917,73.116031264087,20.8261305143536,1.93405824796826,41.2176696933354,11.4342190709628,52.6518887642983,27.7410614332029,28.9270224067803,27.016252095665
2010,51,MT,Mato Grosso,3093944,1.3231855485764,73.5236668427946,20.9536529813907,1.84115641113116,40.1552309043744,11.7634523384558,51.9186832428303,29.2949438305292,29.2796130117416,27.465902325344
2011,51,MT,Mato Grosso,3133302,1.27209800823802,73.6421552374243,21.0560903717822,1.89694550392744,39.1919388030587,12.1342959709953,51.326234774054,30.9612036086571,29.6326696245686,27.9156924536614
2012,51,MT,Mato Grosso,3176859,1.39013092258582,73.8993049218811,21.2915539416608,1.87896526205514,38.3325925334974,12.5274475836629,50.8600401171603,32.6809296102673,29.9704245608634,28.3493177354913
2013,51,MT,Mato Grosso,3223484,1.46764461375213,73.9563669360083,21.4363579249265,1.92454451909919,37.5772125228579,12.9479353646897,50.5251478875476,34.4568809003955,30.2969011169281,28.7686850132291
2014,51,MT,Mato Grosso,3274085,1.56976116524854,74.224477147713,21.5656946951544,2.03053488401903,37.0044631619178,13.3945846723738,50.3990478342916,36.1972138705649,30.5965468214784,29.1609109403635
2015,51,MT,Mato Grosso,3327512,1.63181469021116,74.5215647746943,21.6257793976029,2.03745078474733,36.5886026612359,13.8683507535707,50.4569534148066,37.9034719690557,30.8760524379777,29.5312054716443
2016,51,MT,Mato Grosso,3380091,1.5801295382255502,75.0344556587012,21.7695898038999,1.88718645289576,36.1945798489834,14.3716989343491,50.5662787833325,39.706770998069,31.1701539988125,29.9101858051557
2017,51,MT,Mato Grosso,3433278,1.57353751718519,75.2218394044895,21.7684432000354,2.01112142830953,35.8852689631789,14.9039054879214,50.7891744511003,41.5320991552661,31.4631072694958,30.2843361428691
2018,51,MT,Mato Grosso,3490648,1.67099780443063,75.6402654069122,21.9061082483344,2.03934329884371,35.7572344481026,15.457806272743,51.2150407208456,43.229870853626,31.728147610415,30.6275144817455
2019,51,MT,Mato Grosso,3551996,1.75749602939053,75.9129048531477,22.1081734744868,2.0391610886347,35.6834726571643,16.0264262540426,51.7098989112069,44.9127426806789,31.9815596639185,30.9488761421997
2020,51,MT,Mato Grosso,3611987,1.6889377127677,73.4304217839083,20.2843341025357,1.96673986855991,35.5901488456929,16.5617424234446,52.1518912691375,46.5346253404301,32.2219927701844,31.2480519265203
2021,51,MT,Mato Grosso,3666669,1.51390356609811,70.9605343553294,19.1399944863994,1.98077388798838,35.3449873473475,17.013267625415,52.3582549727625,48.1348810744214,32.4337653603311,31.5128520284427
2022,51,MT,Mato Grosso,3720967,1.48085360309316,74.9105276448048,21.6141009598627,1.97238959443704,35.2604052025191,17.5433488506559,52.803754053175,49.7536790910234,32.6611227672807,31.7928833011804
2023,51,MT,Mato Grosso,3778389,1.5432010012451,75.4741870271278,22.1689098546032,1.97872911459304,35.1985853405263,18.1856488869421,53.3842342274684,51.6658516557025,32.923414449915,32.1084320682247
2024,51,MT,Mato Grosso,3836399,1.53531041933481,75.7099524326101,22.2926533568639,1.95365461352889,35.0782840502116,18.8496806607782,53.9279647109898,53.736039749825,33.191639868533,32.4264642047556
2025,51,MT,Mato Grosso,3893659,1.49254548340774,75.9425202271227,22.4146768032865,1.93999055603019,34.9921796959428,19.5350838167529,54.5272635126956,55.8269990223499,33.4633692883737,32.7466911064559
2026,51,MT,Mato Grosso,3950330,1.45546900742977,76.1721969319475,22.5351728990125,1.92654775397292,34.89601474615,20.2279700129154,55.1239847590655,57.9664186872432,33.7364356901828,33.067973278163
2027,51,MT,Mato Grosso,4006413,1.4197041766131,76.3991418758819,22.6542331669446,1.91334015636276,34.742928453872,20.9162899267863,55.6592183806583,60.2030135558572,34.0104524920421,33.3903652668416
2028,51,MT,Mato Grosso,4061869,1.38418081211298,76.6234506377678,22.7719825586863,1.90037968629484,34.5453685753464,21.600667659237,56.1460362345833,62.5284040959764,34.2851300718955,33.7115104457256
2029,51,MT,Mato Grosso,4116731,1.35065901928397,76.8451225029671,22.8884247652674,1.88767642457789,34.2158409676896,22.2685755186427,56.4844164863323,65.0826485301682,34.5599923823053,34.0310109205331
2030,51,MT,Mato Grosso,4171009,1.31847332264363,77.0640501370544,23.0034289814142,1.87523878177375,33.7903650617955,22.9248151997241,56.7151802615195,67.8442365384316,34.8341458865229,34.3462537262977
2031,51,MT,Mato Grosso,4224343,1.27868340730024,77.2803113948829,23.1171232679827,1.86307365848521,33.4625875431116,23.6035116890225,57.0660992321341,70.5370188680503,35.1084900066117,34.6584746022972
2032,51,MT,Mato Grosso,4276351,1.23115002735337,77.4939637028284,23.2296050900186,1.85118659396602,33.1483153248811,24.2943641914311,57.4426795163122,73.289891064828,35.3839144635228,34.9695939203193
2033,51,MT,Mato Grosso,4327036,1.18523947168976,77.7050027169252,23.3408967273486,1.83958190331033,32.7168913745622,24.9692702219796,57.6861615965418,76.3192014061383,35.65981101151,35.2779204892966
2034,51,MT,Mato Grosso,4376435,1.14163598361556,77.9133616090081,23.4508643757022,1.82826280361587,32.2685566735033,25.6486374139949,57.9171940874982,79.4849229654446,35.9354296362222,35.5841649982424
2035,51,MT,Mato Grosso,4424535,1.09906807709927,78.1190251877244,23.5593783973248,1.8172315296119,31.8896080392233,26.3616763451521,58.2512843843754,82.6654134874534,36.2101818609187,35.8879211464052
2036,51,MT,Mato Grosso,4471290,1.05672121477172,78.3220048298917,23.6664430508117,1.80648943930901,31.5649772293645,27.1228577999364,58.6878350293009,85.9270627786304,36.4839900789258,36.1881526196247
2037,51,MT,Mato Grosso,4516616,1.01371192653574,78.5223188851321,23.7720744665275,1.79603711026712,31.2525992874956,27.9336175455959,59.1862168330916,89.3801417559925,36.7568236927824,36.4798223565514
2038,51,MT,Mato Grosso,4560545,0.972608696422284,78.7200299535759,23.8763361703884,1.78587442709815,30.957999948856,28.7983936592698,59.7563936081259,93.0240768358616,37.0280668209611,36.7640765502517
2039,51,MT,Mato Grosso,4603091,0.932914816102026,78.9150587447412,23.9790880267944,1.77600066082293,30.6999470983184,29.7158991508548,60.4158462491732,96.7946265695114,37.2971459829927,37.0398598029158
2040,51,MT,Mato Grosso,4644239,0.893921063042202,79.1073688323098,24.0802816331039,1.76641454069409,30.4820267958456,30.6761075581496,61.1581343539953,100.636705569495,37.563876234621,37.3068293904902
2041,51,MT,Mato Grosso,4684079,0.857836989009386,79.2969878449127,24.1799852421806,1.75711431907903,30.2880287095235,31.6552229620871,61.9432516716106,104.513975688797,37.82785644734,37.5687826537176
2042,51,MT,Mato Grosso,4722754,0.82566925109504,79.4838836370777,24.2781874806183,1.74809782997333,30.1125551627815,32.6363105670627,62.7488657298442,108.381073577577,38.0884932816742,37.82578746321
2043,51,MT,Mato Grosso,4760300,0.795002238100895,79.6681257046742,24.3749414979256,1.73936254168687,29.9560067774922,33.6157632014888,63.571769978981,112.217103738762,38.3454057517383,38.0789296927475
2044,51,MT,Mato Grosso,4796692,0.764489633006327,79.849720838752,24.4702440549672,1.73090560421363,29.816723033477,34.5944828735042,64.4112059069812,116.02375899814,38.5984651505663,38.3626482505693
2045,51,MT,Mato Grosso,4831901,0.734026700067458,80.0286601313626,24.5640739684071,1.7227238917639,29.6905241290765,35.5660066644345,65.2565307935109,119.789083243579,38.8476640974225,38.632030072876
2046,51,MT,Mato Grosso,4865883,0.703284276726701,80.2050135868917,24.6564912927753,1.71481404090411,29.5751483947695,36.5233244934233,66.0984728881928,123.493292428864,39.0931469170138,38.8815191953008
2047,51,MT,Mato Grosso,4898611,0.672601457947097,80.3788124678854,24.7475310615455,1.70717248471693,29.4692290522592,37.4621954980482,66.9314245503075,127.123093147821,39.334950662545,39.1211481343976
2048,51,MT,Mato Grosso,4930087,0.642549490049316,80.5500872683331,24.8372065096025,1.69979548336185,29.3698701169672,38.37556553542,67.7454356523872,130.663041350156,39.5729497268507,39.3665657241988
2049,51,MT,Mato Grosso,4960272,0.612261000667935,80.7188020041364,24.9254853048739,1.69267915138561,29.2732210563083,39.2636836137767,68.536904670085,134.128333668001,39.8073637897277,39.6037680442645
2050,51,MT,Mato Grosso,4989125,0.58168181099747,80.8849444843721,25.0123219427548,1.68581948210223,29.178101856361,40.1353863111659,69.3134881675269,137.553109207534,40.0383666474582,39.8313843919921
2051,51,MT,Mato Grosso,5016637,0.551439380652918,81.0485613338002,25.0977634985025,1.6792123693345,29.08846294164,41.004622038498,70.093084980138,140.96524151436,40.2658735324083,40.055215339051
