ANO,CÓD.,SIGLA,LOCAL,POP_T,POP_H,POP_M,TCG_T,TCG_H,TCG_M,RS,NASC_T,NASC_H,NASC_M,OBT_T,OBT_H,OBT_M,TBN,TBM,TCV,e0_T,e0_H,e0_M,e60_T,e60_H,e60_M,TMI_T,TMI_H,TMI_M,5q0_T,5q0_H,5q0_M,45q15_T,45q15_H,45q15_M,20q60_T,20q60_H,20q60_M,TFT,TEF_10-14,TEF_15-19,TEF_20-24,TEF_25-29,TEF_30-34,TEF_35-39,TEF_40-44,TEF_45-49,TEF_50+,RDJ60,RDI60,RDT60,RDJ65,RDI65,RDT65,IE60,IE65,IE80,ID_M,ID_MED
2046,4,SU,Sul,33218875,16191266,17027609,0.00130349280078601,0.00363789605586362,-0.0009161507690480521,95.088312164086,290479,148782,141697,347347,176585,170762,8.74439607000538,10.4563143694662,-1.71191829946077,81.0847838574357,78.342574766424,83.7687263672268,24.8028365849042,22.9091475903433,26.497640037623,7.03638614308349,7.58631323957854,6.45896851325399,8.20713425947606,8.79676893386117,7.5880296353168,77.1169059120064,102.194986745586,51.5692970235196,297.162027581098,363.086699099579,237.941504799317,1.4380839004672,0.000407258973539151,0.0170968292335732,0.0543362993353471,0.0757729874819558,0.0750288856567681,0.0495741397546499,0.0145124199414273,0.000883747992718118,4.21172346081659e-06,23.9688582846283,48.9943168061648,72.9631750907931,21.4645889924785,33.4273720709705,54.8919610634491,204.408220968897,155.732644508981,45.7076390727808,43.4824522504149,44.6797400318591
2047,4,SU,Sul,33211397,16188356,17023041,-0.0225112981700915,-0.0179726526634783,-0.0268270195774356,95.0967338914357,288843,147944,140899,352263,178568,173696,8.69710479206882,10.6066902274541,-1.90958543538533,81.2312140585246,78.5116633089589,83.8925297638062,24.8870967457108,22.9986657273525,26.5794150850191,6.94282389323256,7.47984932242531,6.37895105892941,8.09785339589197,8.6697449105978,7.49737580413334,75.621904625548,100.169213701147,50.5969248869657,294.276299162813,359.611752151893,235.432553918725,1.43942544347821,0.000391985270224982,0.0167218762988923,0.0538314287885002,0.075872314869999,0.0755156779983218,0.050012001646943,0.0146476758877877,0.000888358009664618,3.7699253082489e-06,23.9738335765566,50.1163697665056,74.0902033430623,21.4466943186612,34.2922434298377,55.7389377484989,209.046123584978,159.895240358787,47.3825941829887,43.7158597995742,44.9672048105779
2048,4,SU,Sul,33196245,16182051,17014194,-0.0456228926473679,-0.0389477473808908,-0.05197073777828411,95.1091247695894,287163,147084,140080,356930,180444,176487,8.65046634039482,10.7521197051052,-2.10165336471038,81.3756111094793,78.6788754351417,84.0142026644542,24.9702535330123,23.0872625622939,26.6598822365232,6.85111686681327,7.3752219561548,6.30081341203961,7.99073139834738,8.54491970642135,7.40884428840205,74.1550094427935,98.1754208083682,49.6466270778673,291.432168839661,356.178604333968,232.972582868991,1.44091626084516,0.000377299567930473,0.0163555812045234,0.0533327056544083,0.0759723001015054,0.0760087059556079,0.0504555623497498,0.0147847147854815,0.000893007502625975,3.37504719904128e-06,23.9880838842361,51.2197799541431,75.2078638383793,21.4405870675629,35.1604769305965,56.6010639981595,213.521764394873,163.990271440795,48.9533591978295,43.9436585674072,45.2388721054153
2049,4,SU,Sul,33173504,16172388,17001116,-0.0685047360025171,-0.059714309391312205,-0.0768652338159592,95.1254494116739,285261,146109,139152,361451,182259,179192,8.59906146785097,10.8957739284943,-2.29671246064329,81.5179521546716,78.8442430407134,84.1337684154648,25.052254962416,23.1749550171262,26.7390487001118,6.761204276335,7.27236045173889,6.22449526866656,7.88570207473571,8.42221597222093,7.32237074181841,72.7152732562004,96.2130274173546,48.7178666922707,288.630254562455,352.787588763738,230.561133420227,1.44253479301529,0.000363174062992608,0.015997587656039,0.0528402698206619,0.0760714730935423,0.0765068981985544,0.0509031379175316,0.0149237014943133,0.000897694394687992,3.02196473496887e-06,24.009033388043,52.30426494395,76.313298331993,21.4444449138858,36.0354816019785,57.4799265158643,217.852439532192,168.041102237366,50.4389216529,44.1661635442551,45.5001684207632
2050,4,SU,Sul,33143079,16159290,16983789,-0.0917147612745417,-0.0809898946278031,-0.10191683887105202,95.1453765705638,283168,145037,138131,365843,184025,181818,8.54380487703028,11.0382924893611,-2.49448761233077,81.658210876419,79.0077259924723,84.2512554805527,25.1330677641239,23.2617331298993,26.8169158036581,6.67307682215545,7.17127991706908,6.14997056498322,7.78275120290051,8.30164331012861,7.23792411757584,71.3019505622119,94.2818486295867,47.8098174316534,285.870961656766,349.438691719033,228.197941611445,1.44427622413167,0.000349583341565227,0.0156475786640314,0.0523513751529327,0.0761713226819788,0.0770091922158494,0.0513566443050203,0.0150644164259512,0.000902426060207837,2.70597879655376e-06,24.0359662681204,53.382614787027,77.4185810551474,21.4548628183461,36.9116149634295,58.3664777817756,222.094731668141,172.043118037867,51.8550506637613,44.3837255735956,45.7524004135527
2051,4,SU,Sul,33104932,16142728,16962204,-0.115097936434938,-0.102492126819931,-0.127091781462896,95.1688117888454,280860,143855,137005,370081,185731,184350,8.48393224308692,11.1790291549308,-2.69509691184383,81.7963791490851,79.1692892154708,84.3666486098463,25.2127009609348,23.3475823634817,26.8934805566643,6.58678247474217,7.07205584174021,6.07725472777054,7.68191942087859,8.18326874896869,7.15551418066152,69.9148716160113,92.38167543108,46.9224326978184,283.155665825303,346.132135425716,225.88287735933,1.44612813781681,0.000336504440081573,0.0153052588211683,0.0518666601948753,0.0762707009821955,0.0775148626420276,0.0518143771641089,0.0152076358908173,0.000907204262829408,2.42316525879747e-06,24.0698415431011,54.474523519365,78.5443650624661,21.4687986820068,37.7816484997475,59.2504471817544,226.318579712373,175.983989879288,53.2158379467108,44.5966580447892,45.9965275686494
2052,4,SU,Sul,33059090,16122692,16936398,-0.138474835109159,-0.124117807101753,-0.152138248072009,95.1955191416735,278478,142635,135843,374124,187358,186766,8.42364384500602,11.3168269302029,-2.89318308519684,81.9325284303724,79.3289973814855,84.4799651709036,25.2911800892975,23.4325013214906,26.9687377219784,6.50231995587358,6.97469463540721,6.00633267457742,7.58320068211193,8.06709199234135,7.0751226048259,68.553021291459,90.5109527332516,46.0550668584128,280.483993170884,342.868057837667,223.615600849927,1.44806350693387,0.000323915620017513,0.0149703804262232,0.0513857750376836,0.07636782903354,0.0780233685012162,0.0522735845694249,0.0153536698714839,0.000912008380142131,2.16994704356045e-06,24.1110429936747,55.5937286200609,79.7047716137356,21.4839939075337,38.6408177614206,60.1248116689543,230.573719414151,179.858633025728,54.5388754670223,44.8052592494228,46.2394826958612
2053,4,SU,Sul,33005644,16099198,16906446,-0.161668091892431,-0.145720081981349,-0.176849882720043,95.2252058179466,275868,141298,134570,377901,188885,189016,8.35820685698482,11.4495872281722,-3.09138037118742,82.0667085279082,79.4869182865696,84.591184535362,25.368549708021,23.5165737655501,27.0426258872254,6.41956232085217,6.87905483610268,5.93709967428898,7.48646310230006,7.95296294550574,6.99664373707642,67.2163019628902,88.6700262023777,45.2068278014597,277.854564013001,339.646489664776,221.395375342583,1.45008797897834,0.000311796723323491,0.0146426918139404,0.0509085849100716,0.0764642694949316,0.0785339060401881,0.052736362352161,0.0155011984078668,0.000916842882003657,1.94317118198317e-06,24.1575263942443,56.743184265031,80.9007106592753,21.497287612213,39.4825471122035,60.9798347244165,234.888222158998,183.662924478773,55.8243726378772,45.0099393303763,46.4634117694998
2054,4,SU,Sul,32944570,16072210,16872360,-0.185041079640802,-0.167635679740075,-0.201615407519706,95.2576284526883,273035,139847,133188,381523,190360,191163,8.28770871800725,11.580755189702,-3.29304647169473,82.1989018847,79.6430012519228,84.7004067712232,25.4447749186425,23.5997297818312,27.1152223550138,6.3384153579221,6.78504030492889,5.86946373869543,7.39160734926392,7.84077842440489,6.91998250639891,65.9042005918555,86.8584251751442,44.3770282786043,275.265809151576,336.467298568922,219.221275185948,1.45219584022769,0.000300128645027303,0.0143219641880869,0.0504348816186781,0.076560192264599,0.0790461381677182,0.0532028056709025,0.0156496061857331,0.000921711255075131,1.7400497182941e-06,24.2053875152955,57.9153167750311,82.1207042903267,21.5063464801328,40.3068434635754,61.8131899437082,239.266224258686,187.418367414521,57.0984921480843,45.2111987499002,46.6748785893352
2055,4,SU,Sul,32875828,16041662,16834166,-0.208659575766201,-0.190067202954669,-0.226370229179562,95.2922883141345,270055,138321,131734,385005,191795,193210,8.21439387017112,11.7108837532548,-3.4964898830837,82.3291205036169,79.7972709830023,84.8076343725718,25.5198429957341,23.6819790283022,27.1865329173052,6.25889826800418,6.69268199406373,5.80342494129125,7.29864665112734,7.73056534681071,6.84513121220898,64.6153604039025,85.0749975929623,43.5654670026286,272.719385538574,333.330310807567,217.092447735058,1.4543744627404,0.000288893323312623,0.014007988596543,0.0499644713337374,0.0766540668897649,0.0795599078796106,0.0536718022182983,0.0157996049764335,0.000926599196534379,1.5581338457555e-06,24.251249743593,59.1004043506258,83.3516540942188,21.5112523395481,41.1246422966153,62.6358946361634,243.70044832943,191.177350567397,58.4281678285976,45.4094214448378,46.8813508169173
2056,4,SU,Sul,32799531,16007599,16791932,-0.23207628413192102,-0.212340840992664,-0.250882639508243,95.3291080502232,267121,136818,130303,388336,193186,195150,8.14404937680359,11.8396814881286,-3.69563211132501,82.4574345957803,79.9497500290936,84.9129303305975,25.5937571574249,23.7633316561426,27.2565663484391,6.1810670217732,6.60207821669503,5.73900920346364,7.20763147218972,7.62241731221724,6.77210923263949,63.3469066659144,83.3184398278688,42.7703457243499,270.218886078457,330.23535523078,215.008018864287,1.45661671619677,0.000278074544842757,0.0137005582435136,0.0494971998727787,0.0767460359904859,0.0800746131948557,0.0541433264768467,0.0159506069918638,0.000931532968226558,1.39495593957024e-06,24.2922750101996,60.2832430607335,84.5755180709332,21.5140724915135,41.9523411840032,63.4664136755166,248.15807920593,194.999534377101,59.8902241893181,45.6047459946912,47.0897214711504
2057,4,SU,Sul,32715915,15970102,16745813,-0.254930474463189,-0.234244998266131,-0.274649754417777,95.3677316234213,264249,135347,128902,391508,194528,196980,8.0770780826396,11.9668974564826,-3.88981937384298,82.5838830031691,80.1004489397065,85.0163177677206,25.6665397823171,23.843787035219,27.3253377975553,6.10488014794165,6.51315380977653,5.67619155843573,7.11851504247174,7.51625336286288,6.70088685841197,62.0985377716438,81.5886386156039,41.9915024140097,267.766003113567,327.182347072179,212.96715256267,1.45891614706285,0.00026765691411886,0.013399490081997,0.0490329546128821,0.0768358380382193,0.0805901150562497,0.0546176758763648,0.0161017177839688,0.000936532287794117,1.24876097566641e-06,24.3263222198764,61.4495495905777,85.7758718104541,21.5164964051512,42.801226670449,64.3177230756002,252.60517818994,198.922844428343,61.536734167949,45.7972407313077,47.29309006589
2058,4,SU,Sul,32625064,15929185,16695879,-0.277696650086057,-0.256210010430746,-0.298187970927422,95.4078847840237,261210,133790,127419,394547,195832,198715,8.00642107552647,12.093370912621,-4.08694983709457,82.7084805711345,80.2493772712923,85.1177894024423,25.7382117356743,23.923347008992,27.3928635309406,6.03022128297282,6.42579307100614,5.61487630510932,7.03117714586232,7.41195255157867,6.63136617894666,60.870595106248,79.8858434368024,41.2296161876649,265.362177845648,324.170928871215,210.969032558916,1.46127437620211,0.000257625073321807,0.0131046093402479,0.0485715846471124,0.0769232841384322,0.0811065009800947,0.0550948815071665,0.0162537404732029,0.00094153117039582,1.1179104486116e-06,24.3513458890547,62.5975549022719,86.9489007913267,21.5171563508308,43.6732502193041,65.1904065701349,257.059939058267,202.969432889852,63.3942507505942,45.9871083471285,47.5036735906324
2059,4,SU,Sul,32527038,15884837,16642201,-0.300462245836519,-0.278407212923948,-0.321504486226809,95.4491356041187,258183,132240,125943,397508,197123,200385,7.93748880546701,12.2208483908064,-4.28335958533943,82.8311961649787,80.3965057940151,85.2173619207603,25.8087606575432,24.0019958233547,27.459170210442,5.95703307040398,6.33993668373562,5.55498707779314,6.94555603924207,7.30945019981399,6.56346752429804,59.6636350301187,78.2104357565555,40.4849830500279,263.005681239781,321.201014757354,209.012813024335,1.46368926138073,0.000247964305486846,0.0128157586744922,0.0481129395621238,0.0770081974360374,0.0816235500225072,0.0555751537505588,0.0164067812844164,0.000946506349936371,1.00089058659766e-06,24.3657393973592,63.7248178281444,88.0905572255036,21.513880533147,44.5618420858478,66.0757226189948,261.534512821109,207.130656959771,65.4486373648228,46.1745221928907,47.7230781943526
2060,4,SU,Sul,32421949,15837115,16584834,-0.323081984901297,-0.300424864290394,-0.344708010677197,95.4915496893125,255293,130760,124533,400443,198421,202022,7.87407937752292,12.3509848220414,-4.47690544451847,82.9520180480386,80.5417979405099,85.3150854708595,25.8781789558345,24.0796970456988,27.5242948423771,5.88532442252924,6.2556104288662,5.49652348249958,6.86165571604835,7.20876806744331,6.49718413131273,58.4774727022113,76.5618281431286,39.7571407517464,260.691736968104,318.273383995389,207.097603414648,1.46615011753745,0.000238660941801774,0.0125327864158754,0.0476569120631886,0.0770903889087696,0.0821407420648374,0.0560576017494028,0.0165605412176682,0.000951493914889696,8.96231056640173e-07,24.3661142732748,64.8052244559215,89.1713387291963,21.505748232149,45.4585505403818,66.9642987725308,265.964542926736,211.378604685912,67.6602431172493,46.359343696457,47.9505713579141
2061,4,SU,Sul,32309958,15786083,16523875,-0.345417235712753,-0.322230406232449,-0.36755869850732,95.534994061623,252635,129398,123237,403387,199735,203653,7.81910641914174,12.4849125461568,-4.66580612701508,83.0708972129202,80.6851625536866,85.4109441682554,25.9464329376259,24.1563935478469,27.5882642128985,5.81511015834538,6.17284737767859,5.43948867316529,6.7794858152852,7.10993619115641,6.43251235205655,57.3117181318729,74.9404665464044,39.0471622009599,258.416032201169,315.38944343207,205.222757657353,1.4686535534517,0.000229701722511062,0.0122555607414777,0.04720335569408,0.0771696922641661,0.0826580165783473,0.0565420366961138,0.0167150746897909,0.000956469550668887,8.02753184757105e-07,24.3491142299024,65.8015398986144,90.1506541285168,21.4925941148553,46.3505065117597,67.8431006266151,270.242027193768,215.658036736119,69.9581494895881,46.5411926874062,48.1867214879255
2062,4,SU,Sul,32191344,15731852,16459492,-0.367112826330507,-0.34353677223159,-0.389636208213873,95.5792074263288,250164,128133,122031,406340,201056,205284,7.77115736453874,12.6226478770194,-4.85149051248062,83.1878581418025,80.8265909414035,85.5049870260927,26.0135347638697,24.2320757446415,27.651104941919,5.74633702158389,6.09157507105132,5.38384284415962,6.69898854213447,7.01287700634445,6.36940701918265,56.1662994934941,73.3465203362657,38.3542829002126,256.174251621487,312.549256130068,203.387381595658,1.47119981548445,0.000221073996967957,0.0119839461450551,0.0467521617097179,0.0772459702148929,0.083175182770586,0.0570289974688058,0.0168705132315376,0.000961398353121277,7.19206206394944e-07,24.3167569025142,66.7139683857646,91.0307252882788,21.4741591122344,47.2253186434487,68.6994777556831,274.353889596465,219.916963437898,72.2841741234684,46.719588812446,48.4333564746397
2063,4,SU,Sul,32066201,15674492,16391709,-0.388747360159925,-0.36461060020142,-0.411817084026656,95.6245135879364,247705,126873,120832,409292,202381,206911,7.7248003279216,12.7639691399677,-5.03916881204605,83.3029830642279,80.966162853376,85.5972695798334,26.0795279302513,24.3067627494756,27.7128344564268,5.67893171245923,6.01171492633212,5.32951313513409,6.62008596501862,6.91750664333046,6.30779268717985,55.0403604080214,71.7786384074417,37.6775949559832,253.964331035721,309.751950713008,201.590579303886,1.47378384014319,0.000212765283963208,0.0117178237975573,0.0463032386007418,0.0773190895399694,0.0836920766011214,0.0575179154137046,0.0170268982452074,0.000966316151825,6.44394547588312e-07,24.2705718255554,67.5501094440615,91.8206812696169,21.4503894321997,48.0811874897202,69.5315769219199,278.321046284272,224.150650698884,74.6267240421044,46.8942139107779,48.6899187013738
2064,4,SU,Sul,31934584,15614008,16320576,-0.410453985490833,-0.385875344476871,-0.433957191406953,95.6706920147916,245387,125686,119701,412245,203712,208533,7.68405187304147,12.9090455663991,-5.22499369335765,83.4163092771916,81.1039278288269,85.6878329876188,26.1444340580029,24.380490965079,27.7734642053256,5.61284779192892,5.93324669986542,5.2764329904832,6.5427276200456,6.82380035478158,6.2475987055759,53.9335380996122,70.2363361567042,37.0163064802675,251.787406211262,306.996030698886,199.831416824612,1.47640198342038,0.000204763624032525,0.0114570780422651,0.0458565061943234,0.0773889076395189,0.0842085369162188,0.0580085195910327,0.017184282636544,0.000971224693830347,5.77346310680457e-07,24.2142860501973,68.3251318371074,92.5394178873047,21.4222392293291,48.9162734365857,70.3385126659148,282.168682138579,228.343418785159,76.9890600050147,47.064769686682,48.9549801093815
