ano,codigo,sigla,local,populacao_total,populacao_0_14,populacao_15_64,populacao_60_mais,populacao_65_mais,populacao_80_mais,proporcao_0_14,proporcao_15_64,proporcao_60_mais,proporcao_65_mais,proporcao_80_mais,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2060,50,MS,Mato Grosso do Sul,3193683,442698,1987145,971210,763840,232594,0.138616763154014,0.622211096091879,0.304103444205327,0.239172140754107,0.0728293947771272,-0.180780111187273,82.2874526317556,25.6195618919783,1.47735633223205,24.8738183197314,54.5692573499459,79.4430756696773,219.384320688144,44.4801847897866,45.5004002769484
2061,50,MS,Mato Grosso do Sul,3187126,437998,1975039,981522,774089,239894,0.13742726205365,0.619692789051955,0.307964605101901,0.242879948894396,0.0752696943892397,-0.20531154782738,82.4310742753508,25.6973144195841,1.47870772146986,24.7791645875834,55.528324751104,80.3074893386875,224.092804076731,44.7073313072655,45.8395528158901
2062,50,MS,Mato Grosso do Sul,3179822,433216,1962740,991440,783866,247017,0.136239072501543,0.61724838685939,0.311791037359953,0.246512540639067,0.077682650160921,-0.2291719875524229,82.5723776979417,25.7736561103193,1.48020958665865,24.6823377389945,56.4869647657259,81.1693025047203,228.855813266361,44.930926322291,46.1671791015063
2063,50,MS,Mato Grosso do Sul,3171802,428378,1950257,1000910,793167,253917,0.135058241340412,0.614873500931016,0.315565095173028,0.250068257728572,0.0800544926827084,-0.252215375577625,82.7113963259206,25.8486300640732,1.48184870460265,24.5839057821056,57.4405714961257,82.0244772782313,233.651121206038,45.1506197423421,46.4931697921049
2064,50,MS,Mato Grosso do Sul,3163052,423515,1937541,1009882,801996,260594,0.133894415899581,0.612554267207747,0.319274548758604,0.253551316892672,0.0823868845659192,-0.275868418016001,82.8481910857519,25.9223426091674,1.48361295714231,24.4855187884289,58.386325596723,82.8718443851519,238.452475118945,45.3661707110727,46.8212371715594
2065,50,MS,Mato Grosso do Sul,3153623,418665,1924633,1018278,810325,266995,0.132756832379774,0.610292669732558,0.322891480687451,0.256950497887668,0.0846629416388706,-0.298098165948579,82.9827073065771,25.994797130423,1.48549124536203,24.3880630053359,59.316704336277,83.7047673416129,243.220235749346,45.5772532100381,47.1578507190338
2066,50,MS,Mato Grosso do Sul,3143519,413860,1911347,1026218,818312,273049,0.131655001926185,0.608027818505312,0.326455160601861,0.260317179568503,0.0868609351494297,-0.32039340149409,83.1149824754434,26.0662489624856,1.48747340955764,24.2955288736152,60.2438241183581,84.5393529919733,247.962596046972,45.7832177887266,47.4865200659703
2067,50,MS,Mato Grosso do Sul,3132773,409124,1897721,1031920,825928,278709,0.130594843609799,0.605763966939194,0.329395075864099,0.263641189451007,0.0889655905486928,-0.341846192117812,83.245002711794,26.1364286681854,1.48955015471811,24.1837788440111,60.9979494351637,85.1817282791747,252.22670877289,45.9837492215363,47.8056907991576
2068,50,MS,Mato Grosso do Sul,3121396,404498,1883787,1037764,833111,283918,0.129588812185317,0.603507853537327,0.332467908589618,0.266903334277355,0.0909586608043324,-0.363160688629527,83.3727961018973,26.205411812505,1.49171298126061,24.0896795610118,61.8035249122464,85.8932044732583,256.556027471088,46.1783679481873,48.1083299324355
2069,50,MS,Mato Grosso do Sul,3109417,400011,1869578,1044105,839828,288687,0.128645016091441,0.601263194997647,0.335788027144638,0.270091788910912,0.0928428062238034,-0.383770594951749,83.4984244404325,26.2732482127587,1.49395412074894,24.0203422684548,62.6976744744644,86.7180167429191,261.019071975521,46.3667591062891,48.3961667631731
2070,50,MS,Mato Grosso do Sul,3096870,395697,1855166,1049434,846007,293107,0.127773203266524,0.599045487863553,0.338869245399387,0.273181308869923,0.0946462072996283,-0.4035161575304921,83.6219064405635,26.339926365555,1.49626647632208,23.9563877828156,63.5350984628927,87.4914862457083,265.211512849478,46.5487327527471,48.6721614324286
2000,51,MT,Mato Grosso,2628097,857375,1670814,155087,99908,17793,0.326234153457806,0.635750506925734,0.0590111399997793,0.0380153396164601,0.0067702980521647,,70.3102561887949,19.8302975263082,2.28197820781282,53.0673697957769,9.59913594345258,62.6665057392295,18.0885843417408,25.9448338474569,23.2219532276086
2001,51,MT,Mato Grosso,2681943,857181,1720158,161893,104604,18422,0.319611938061323,0.641384995877988,0.0603640718687906,0.0390030660606881,0.0068689006440479,2.04885892720095,70.4806961481927,19.8647514688152,2.12743533767515,51.5483179973888,9.73576391164908,61.2840819090379,18.8866762095753,26.2476197294275,23.6019368953096
2002,51,MT,Mato Grosso,2733393,855507,1768268,168868,109618,19057,0.312983533652131,0.646913195431466,0.0617796270057032,0.0401032709164032,0.0069719209787981,1.9183852900676903,70.878256440073,19.9955365089795,2.09160926939271,50.0583961081744,9.88099598716924,59.9393920953436,19.7389384306616,26.5636002579944,23.9972726941039
2003,51,MT,Mato Grosso,2782719,852728,1815146,176046,114845,19720,0.306436977646683,0.652292236478063,0.0632640234245714,0.0412707858752537,0.0070865940829814,1.80457036364694,71.0545007784458,19.9497054170823,2.07368537224041,48.6177160629324,10.0371448363546,58.654860899287,20.6450356971977,26.8897596199976,24.4149903779819
2004,51,MT,Mato Grosso,2830188,849148,1860820,183507,120220,20426,0.300032365341101,0.657489891130907,0.0648391555613973,0.0424777435279918,0.0072171883987918,1.70584956655702,71.3916848464357,20.162150851656,2.11008749443133,47.2396334309301,10.2088250952834,57.4484585262134,21.610720392676,27.2234770269678,24.8394795078339
2005,51,MT,Mato Grosso,2876158,844853,1905512,191443,125793,21233,0.293743598230695,0.662519931102533,0.0665620595252417,0.0437364706667714,0.0073824177948499,1.6242737231590298,71.845308542441,20.4301648325664,2.15646238893464,45.9193678656334,10.4052912664102,56.3246591320436,22.6599183526602,27.5639033043386,25.2747791433761
2006,51,MT,Mato Grosso,2923828,842718,1949502,199961,131608,22164,0.28822420470698,0.666763571591763,0.0683901378603666,0.0450122237012574,0.0075804732699734,1.65741937682145,72.8290935595075,20.8298190142294,2.03386142792219,44.798046300426,10.6297268318459,55.4277731322718,23.7281035886263,27.8822584639042,25.6899663346406
2007,51,MT,Mato Grosso,2967696,837216,1992828,209014,137652,23193,0.282109757872774,0.671506785061543,0.0704297205643705,0.0463834570656833,0.0078151535736814,1.50036185439089,73.1272088263608,20.8717608013876,1.91254374718114,43.5717311677646,10.8778401491361,54.4495713169007,24.96536138822,28.2296461632189,26.1312743316896
2008,51,MT,Mato Grosso,3010046,830431,2035729,218571,143886,24292,0.275886481469054,0.676311591251429,0.0726138404529366,0.0478019272795167,0.0080703085600685,1.4270329575536,73.1987448593311,20.9204983598506,1.93985666858942,42.3463726464067,11.1456448707933,53.4920175172,26.3201879505943,28.5839924041028,26.5793246557253
2009,51,MT,Mato Grosso,3053540,824489,2078704,228722,150347,25439,0.270010872626525,0.680752176162749,0.0749038820516515,0.0492369512107259,0.0083309863306195,1.44496130623917,73.116031264087,20.8261305143536,1.93405824796826,41.2176696933354,11.4342190709628,52.6518887642983,27.7410614332029,28.9270224067803,27.016252095665
2010,51,MT,Mato Grosso,3093944,817793,2119030,239572,157121,26635,0.264320556545303,0.684896042074453,0.0774325585724887,0.0507834013802448,0.0086087530996036,1.3231855485764,73.5236668427946,20.9536529813907,1.84115641113116,40.1552309043744,11.7634523384558,51.9186832428303,29.2949438305292,29.2796130117416,27.465902325344
2011,51,MT,Mato Grosso,3133302,811493,2157508,251248,164301,27906,0.25898971755675,0.688573268711411,0.0801863337782314,0.0524370137318394,0.0089062592753587,1.27209800823802,73.6421552374243,21.0560903717822,1.89694550392744,39.1919388030587,12.1342959709953,51.326234774054,30.9612036086571,29.6326696245686,27.9156924536614
2012,51,MT,Mato Grosso,3176859,807220,2197688,263807,171951,29279,0.254093744796354,0.691780151401117,0.0830401978809887,0.0541261038025295,0.0092163360098764,1.39013092258582,73.8993049218811,21.2915539416608,1.87896526205514,38.3325925334974,12.5274475836629,50.8600401171603,32.6809296102673,29.9704245608634,28.3493177354913
2013,51,MT,Mato Grosso,3223484,804713,2238575,277279,180196,30797,0.249640761362551,0.694458232148818,0.0860184198215347,0.0559010064886316,0.0095539484607337,1.46764461375213,73.9563669360083,21.4363579249265,1.92454451909919,37.5772125228579,12.9479353646897,50.5251478875476,34.4568809003955,30.2969011169281,28.7686850132291
2014,51,MT,Mato Grosso,3274085,805562,2279419,291591,189104,32463,0.246041871240362,0.696200312453708,0.0890603023440137,0.0577578163059298,0.0099151365954152,1.56976116524854,74.224477147713,21.5656946951544,2.03053488401903,37.0044631619178,13.3945846723738,50.3990478342916,36.1972138705649,30.5965468214784,29.1609109403635
2015,51,MT,Mato Grosso,3327512,809195,2319609,306713,198708,34272,0.243183195131978,0.697100115641957,0.0921748742003034,0.0597166892260644,0.0102995871990845,1.63181469021116,74.5215647746943,21.6257793976029,2.03745078474733,36.5886026612359,13.8683507535707,50.4569534148066,37.9034719690557,30.8760524379777,29.5312054716443
2016,51,MT,Mato Grosso,3380091,812539,2358502,322633,209050,36255,0.240389681816259,0.697762870881287,0.0954509804617686,0.0618474473024543,0.0107260425828772,1.5801295382255502,75.0344556587012,21.7695898038999,1.88718645289576,36.1945798489834,14.3716989343491,50.5662787833325,39.706770998069,31.1701539988125,29.9101858051557
2017,51,MT,Mato Grosso,3433278,817062,2396111,339343,220105,38396,0.237983058756093,0.69790765559911,0.0988393599353155,0.0641092856447978,0.011183481209503,1.57353751718519,75.2218394044895,21.7684432000354,2.01112142830953,35.8852689631789,14.9039054879214,50.7891744511003,41.5320991552661,31.4631072694958,30.2843361428691
2018,51,MT,Mato Grosso,3490648,825420,2433361,356828,231867,40644,0.236466123195464,0.697108674377938,0.102223999669975,0.0664252024265982,0.0116436833504839,1.67099780443063,75.6402654069122,21.9061082483344,2.03934329884371,35.7572344481026,15.457806272743,51.2150407208456,43.229870853626,31.728147610415,30.6275144817455
2019,51,MT,Mato Grosso,3551996,835460,2472156,375228,244380,42994,0.235208598207881,0.695990648638118,0.105638632475937,0.0688007531540013,0.0121041802975003,1.75749602939053,75.9129048531477,22.1081734744868,2.0391610886347,35.6834726571643,16.0264262540426,51.7098989112069,44.9127426806789,31.9815596639185,30.9488761421997
2020,51,MT,Mato Grosso,3611987,844887,2510622,393165,256478,45004,0.233911971443973,0.695080574763973,0.108850059537867,0.0710074537920541,0.0124596240241175,1.6889377127677,73.4304217839083,20.2843341025357,1.96673986855991,35.5901488456929,16.5617424234446,52.1518912691375,46.5346253404301,32.2219927701844,31.2480519265203
2021,51,MT,Mato Grosso,3666669,850616,2548760,409443,267293,46396,0.231986034190706,0.695115921289868,0.111666201666963,0.0728980445194262,0.0126534464932613,1.51390356609811,70.9605343553294,19.1399944863994,1.98077388798838,35.3449873473475,17.013267625415,52.3582549727625,48.1348810744214,32.4337653603311,31.5128520284427
2022,51,MT,Mato Grosso,3720967,858636,2582875,427203,279456,48056,0.230756144840844,0.694140797271247,0.114809671786931,0.0751030578879092,0.0129149223844232,1.48085360309316,74.9105276448048,21.6141009598627,1.97238959443704,35.2604052025191,17.5433488506559,52.803754053175,49.7536790910234,32.6611227672807,31.7928833011804
2023,51,MT,Mato Grosso,3778389,867064,2617141,447976,294184,50434,0.229479812692658,0.692660549244665,0.118562699605573,0.077859638062677,0.0133480168399813,1.5432010012451,75.4741870271278,22.1689098546032,1.97872911459304,35.1985853405263,18.1856488869421,53.3842342274684,51.6658516557025,32.923414449915,32.1084320682247
2024,51,MT,Mato Grosso,3836399,874268,2652153,469797,309978,53165,0.227887662362544,0.691313129838685,0.122457804832083,0.0807992077987717,0.013858047611836,1.53531041933481,75.7099524326101,22.2926533568639,1.95365461352889,35.0782840502116,18.8496806607782,53.9279647109898,53.736039749825,33.191639868533,32.4264642047556
2025,51,MT,Mato Grosso,3893659,881706,2685425,492230,326528,56149,0.226446640550701,0.689691881081523,0.126418363806384,0.0838614783677769,0.014420625945929,1.49254548340774,75.9425202271227,22.4146768032865,1.93999055603019,34.9921796959428,19.5350838167529,54.5272635126956,55.8269990223499,33.4633692883737,32.7466911064559
2026,51,MT,Mato Grosso,3950330,888649,2717922,515118,343759,59346,0.2249556366177,0.688024038498049,0.13039872618237,0.0870203248842502,0.0150230487073232,1.45546900742977,76.1721969319475,22.5351728990125,1.92654775397292,34.89601474615,20.2279700129154,55.1239847590655,57.9664186872432,33.7364356901828,33.067973278163
2027,51,MT,Mato Grosso,4006413,894226,2750595,538351,361592,62727,0.22319865675356,0.686548041851901,0.134372317581837,0.0902533013945392,0.0156566484783271,1.4197041766131,76.3991418758819,22.6542331669446,1.91334015636276,34.742928453872,20.9162899267863,55.6592183806583,60.2030135558572,34.0104524920421,33.3903652668416
2028,51,MT,Mato Grosso,4061869,898638,2783259,561904,379972,66320,0.221237563299063,0.685216337602222,0.138336317591729,0.0935460990987154,0.0163274591081101,1.38418081211298,76.6234506377678,22.7719825586863,1.90037968629484,34.5453685753464,21.600667659237,56.1460362345833,62.5284040959764,34.2851300718955,33.7115104457256
2029,51,MT,Mato Grosso,4116731,900137,2817663,585833,398931,70233,0.218653344121829,0.684441854471424,0.142305387454269,0.0969048014067472,0.0170603811616547,1.35065901928397,76.8451225029671,22.8884247652674,1.88767642457789,34.2158409676896,22.2685755186427,56.4844164863323,65.0826485301682,34.5599923823053,34.0310109205331
2030,51,MT,Mato Grosso,4171009,899338,2853278,610149,418393,74527,0.215616413198821,0.684073805642711,0.14628330938629,0.100309781158468,0.0178678588322394,1.31847332264363,77.0640501370544,23.0034289814142,1.87523878177375,33.7903650617955,22.9248151997241,56.7151802615195,67.8442365384316,34.8341458865229,34.3462537262977
2031,51,MT,Mato Grosso,4224343,899987,2886136,634824,438220,79181,0.213047804120073,0.683215354434997,0.150277569790143,0.10373684144493,0.018743979833077,1.27868340730024,77.2803113948829,23.1171232679827,1.86307365848521,33.4625875431116,23.6035116890225,57.0660992321341,70.5370188680503,35.1084900066117,34.6584746022972
2032,51,MT,Mato Grosso,4276351,900352,2917692,659867,458307,84165,0.210542118736278,0.682285434474392,0.154306089467399,0.10717244678933,0.0196814994840227,1.23115002735337,77.4939637028284,23.2296050900186,1.85118659396602,33.1483153248811,24.2943641914311,57.4426795163122,73.289891064828,35.3839144635228,34.9695939203193
2033,51,MT,Mato Grosso,4327036,897778,2950618,685177,478640,89462,0.20748105631661,0.681902808296488,0.158347885249857,0.110616135386902,0.0206751226474658,1.18523947168976,77.7050027169252,23.3408967273486,1.83958190331033,32.7168913745622,24.9692702219796,57.6861615965418,76.3192014061383,35.65981101151,35.2779204892966
2034,51,MT,Mato Grosso,4376435,894274,2982906,710813,499255,95083,0.204338462698521,0.681583526317654,0.162418269664693,0.114078010983826,0.0217261309718984,1.14163598361556,77.9133616090081,23.4508643757022,1.82826280361587,32.2685566735033,25.6486374139949,57.9171940874982,79.4849229654446,35.9354296362222,35.5841649982424
2035,51,MT,Mato Grosso,4424535,891599,3012764,737044,520172,101082,0.201512475322266,0.680922176002676,0.166581120953953,0.117565348675059,0.0228457905746028,1.09906807709927,78.1190251877244,23.5593783973248,1.8172315296119,31.8896080392233,26.3616763451521,58.2512843843754,82.6654134874534,36.2101818609187,35.8879211464052
2036,51,MT,Mato Grosso,4471290,889395,3040548,764231,541347,107443,0.198912394409667,0.680015834356528,0.170919578018872,0.121071771233805,0.0240295306276265,1.05672121477172,78.3220048298917,23.6664430508117,1.80648943930901,31.5649772293645,27.1228577999364,58.6878350293009,85.9270627786304,36.4839900789258,36.1881526196247
2037,51,MT,Mato Grosso,4516616,886735,3067106,792565,562775,114148,0.196327294594006,0.679071676671207,0.175477614213827,0.124601028734787,0.0252729034303558,1.01371192653574,78.5223188851321,23.7720744665275,1.79603711026712,31.2525992874956,27.9336175455959,59.1862168330916,89.3801417559925,36.7568236927824,36.4798223565514
2038,51,MT,Mato Grosso,4560545,883754,3092421,822104,584370,121158,0.193782541341002,0.678081457369678,0.180264420151539,0.12813600128932,0.0265665616719054,0.972608696422284,78.7200299535759,23.8763361703884,1.78587442709815,30.957999948856,28.7983936592698,59.7563936081259,93.0240768358616,37.0280668209611,36.7640765502517
2039,51,MT,Mato Grosso,4603091,880927,3115981,852690,606183,128493,0.191377272358943,0.676932304836033,0.185242916118756,0.131690422805024,0.0279145035368625,0.932914816102026,78.9150587447412,23.9790880267944,1.77600066082293,30.6999470983184,29.7158991508548,60.4158462491732,96.7946265695114,37.2971459829927,37.0398598029158
2040,51,MT,Mato Grosso,4644239,878428,3137333,884021,628478,136173,0.189143581973279,0.67553220236943,0.190347869694045,0.135324215657291,0.0293208424458776,0.893921063042202,79.1073688323098,24.0802816331039,1.76641454069409,30.4820267958456,30.6761075581496,61.1581343539953,100.636705569495,37.563876234621,37.3068293904902
2041,51,MT,Mato Grosso,4684079,876057,3156424,915602,651598,144138,0.187028656006869,0.673862246986014,0.195471084070102,0.139109097007117,0.0307718977412635,0.857836989009386,79.2969878449127,24.1799852421806,1.75711431907903,30.2880287095235,31.6552229620871,61.9432516716106,104.513975688797,37.82785644734,37.5687826537176
2042,51,MT,Mato Grosso,4722754,873826,3173196,947062,675732,152332,0.185024669927758,0.67189525433677,0.200531723651073,0.143080075735471,0.0322549088942596,0.82566925109504,79.4838836370777,24.2781874806183,1.74809782997333,30.1125551627815,32.6363105670627,62.7488657298442,108.381073577577,38.0884932816742,37.82578746321
2043,51,MT,Mato Grosso,4760300,871786,3187576,978293,700938,160717,0.183136777093881,0.66961662080121,0.205510787135265,0.147246602104909,0.0337619477764006,0.795002238100895,79.6681257046742,24.3749414979256,1.73936254168687,29.9560067774922,33.6157632014888,63.571769978981,112.217103738762,38.3454057517383,38.0789296927475
2044,51,MT,Mato Grosso,4796692,869902,3199714,1009293,727076,169311,0.181354566855658,0.667066803538772,0.210414385580729,0.15157862960557,0.035297450826528,0.764489633006327,79.849720838752,24.4702440549672,1.73090560421363,29.816723033477,34.5944828735042,64.4112059069812,116.02375899814,38.5984651505663,38.3626482505693
2045,51,MT,Mato Grosso,4831901,868115,3209934,1039907,753852,178072,0.179663242272555,0.664321143996949,0.215216950843985,0.156015613730497,0.0368534040742971,0.734026700067458,80.0286601313626,24.5640739684071,1.7227238917639,29.6905241290765,35.5660066644345,65.2565307935109,119.789083243579,38.8476640974225,38.632030072876
2046,51,MT,Mato Grosso,4865883,866409,3218675,1069957,780799,186895,0.178057918778565,0.661478091437875,0.219889586329963,0.16046398978356,0.0384092671360984,0.703284276726701,80.2050135868917,24.6564912927753,1.71481404090411,29.5751483947695,36.5233244934233,66.0984728881928,123.493292428864,39.0931469170138,38.8815191953008
2047,51,MT,Mato Grosso,4898611,864776,3226256,1099330,807579,195718,0.176534940210603,0.658606286557557,0.224416676482374,0.164858773231841,0.0399537746516308,0.672601457947097,80.3788124678854,24.7475310615455,1.70717248471693,29.4692290522592,37.4621954980482,66.9314245503075,127.123093147821,39.334950662545,39.1211481343976
2048,51,MT,Mato Grosso,4930087,863189,3232817,1127869,834081,204547,0.175085956900963,0.655732241641983,0.228772636263823,0.169181801457053,0.0414895315234802,0.642549490049316,80.5500872683331,24.8372065096025,1.69979548336185,29.3698701169672,38.37556553542,67.7454356523872,130.663041350156,39.5729497268507,39.3665657241988
2049,51,MT,Mato Grosso,4960272,861551,3238401,1155584,860320,213416,0.173690273436618,0.65286762500121,0.23296786950393,0.173442101562172,0.0430250599160691,0.612261000667935,80.7188020041364,24.9254853048739,1.69267915138561,29.2732210563083,39.2636836137767,68.536904670085,134.128333668001,39.8073637897277,39.6037680442645
2050,51,MT,Mato Grosso,4989125,859785,3243194,1182661,886146,222354,0.172331821712224,0.650052664545386,0.237047778919149,0.17761551374239,0.0445677348232405,0.58168181099747,80.8849444843721,25.0123219427548,1.68581948210223,29.178101856361,40.1353863111659,69.3134881675269,137.553109207534,40.0383666474582,39.8313843919921
2051,51,MT,Mato Grosso,5016637,857920,3247321,1209369,911396,231348,0.171014964806104,0.647310339576095,0.241071658164623,0.181674695617801,0.0461161531121347,0.551439380652918,81.0485613338002,25.0977634985025,1.6792123693345,29.08846294164,41.004622038498,70.093084980138,140.96524151436,40.2658735324083,40.055215339051
2052,51,MT,Mato Grosso,5042800,855983,3250849,1235897,935968,240413,0.16974359482827,0.644651582454192,0.24508150233997,0.185604822717538,0.0476745062266994,0.521524678783813,81.209701979739,25.181808145474,1.67285362678254,29.0073265286758,41.8817521315386,70.8890786602144,144.38335808071,40.4898647576743,40.2865426064782
2053,51,MT,Mato Grosso,5067585,853905,3253977,1262296,959703,249501,0.168503340348509,0.642115919121238,0.249092220456095,0.189380740530253,0.0492346946326505,0.491492821448403,81.3683607190746,25.264461637916,1.66673900526077,28.9323585138362,42.7696294348685,71.7019879487048,147.826280441033,40.7104295241224,40.5206576222349
2054,51,MT,Mato Grosso,5090934,851556,3256760,1288427,982618,258667,0.167269110147568,0.639717584238963,0.253082636702813,0.193013305613469,0.0508093406828688,0.460752015013077,81.524540556283,25.3457334849519,1.66086420802185,28.8570023697445,43.6614162688571,72.5184186386016,151.302674163531,40.9280556377278,40.7648338037905
2055,51,MT,Mato Grosso,5112806,848896,3259004,1314118,1004906,268112,0.16603328974344,0.637419843428442,0.257024811815664,0.196546866828117,0.0524393063222035,0.429626469327626,81.6782577223727,25.4256396055015,1.6552249043653,28.7781646977143,44.5495139996312,73.3276786973454,154.803179659228,41.1430011230624,41.0274372697974
2056,51,MT,Mato Grosso,5133213,845982,3260406,1339098,1026825,278085,0.164805551610658,0.635158915088854,0.26086936193764,0.200035533300488,0.0541736725127128,0.399135034656117,81.829571768059,25.5042125366286,1.64981674170951,28.6955167897785,45.4218992155374,74.1174160053159,158.289183457804,41.3550573490716,41.3085581499211
2057,51,MT,Mato Grosso,5152176,842852,3260768,1363167,1048556,288731,0.163591461161265,0.632891422963812,0.264580829536879,0.203517115874924,0.0560405933337681,0.36941775063688,81.978542222738,25.5814717858205,1.64463535628786,28.6085228994925,46.2693264479795,74.877849347472,161.73266480948,41.5639644297866,41.5746853307987
2058,51,MT,Mato Grosso,5169662,839431,3260072,1386305,1070159,300077,0.162376379732369,0.630616082830947,0.268161632230502,0.207007537436683,0.058045767789074,0.339390579824905,82.1251771282546,25.6574349287208,1.63967638261412,28.5139979741339,47.0903480590205,75.6043460331544,165.14817775374,41.7699613630446,41.8277662852431
2059,51,MT,Mato Grosso,5185637,835669,3258471,1408543,1091497,312017,0.16115069373348,0.628364654139887,0.271623910427976,0.210484652126634,0.060169464233613,0.309014399780883,82.2694613622258,25.732108141673,1.63493546184726,28.41034532582,47.886415597882,76.2967609237019,168.552740379265,41.9733294096752,42.0760729722307
2060,51,MT,Mato Grosso,5200094,831575,3256118,1429813,1112401,324322,0.159915378452774,0.626165219321035,0.274959068047616,0.213919402226191,0.0623684879542562,0.278789278925617,82.4114423412026,25.8055639912137,1.63040824917279,28.2973186157445,48.654509842087,76.9518284578314,171.940354147251,42.1740335847775,42.3486608135141
2061,51,MT,Mato Grosso,5213059,827219,3253228,1449434,1132612,336649,0.158682071313599,0.624053554736288,0.27803905537996,0.217264373950113,0.064578014559206,0.249322416094788,82.55114876976,25.8779291041269,1.62609042030549,28.1711384597362,49.3608172711812,77.5319557309173,175.217687214631,42.3716813870704,42.6249655419561
2062,51,MT,Mato Grosso,5224557,822640,3249984,1467480,1151933,348741,0.157456412093887,0.622059248276935,0.280881230695732,0.220484339629178,0.066750348402745,0.220561478394932,82.6886324087382,25.9491926072898,1.62197767720781,28.0339976629248,50.0089114198056,78.0429090827303,178.386657590197,42.565949610656,42.8996878646851
2063,51,MT,Mato Grosso,5234598,817813,3246429,1484201,1170356,360523,0.156232245532513,0.620186879680159,0.283536768248488,0.223580874787328,0.0688731016211751,0.192188543449712,82.8239075634454,26.0193424510401,1.61806575310804,27.887112526018,50.6106900944696,78.4978026204876,181.484153467847,42.7569219260008,43.1596306810197
2064,51,MT,Mato Grosso,5243192,812777,3242501,1499932,1187914,372006,0.155015685101747,0.618421183126614,0.286072300995272,0.226563131771638,0.0709502913492392,0.164176886171585,82.9569467635943,26.0882939549284,1.61435041689367,27.7352572937635,51.1837809671648,78.9190382609283,184.544100042201,42.9445263495977,43.4093972161673
2065,51,MT,Mato Grosso,5250347,807581,3238222,1514935,1204544,383084,0.153814785956052,0.616763425350743,0.288539976500601,0.229421788693204,0.0729635584086157,0.136462673882631,83.0877699393366,26.1560069458537,1.61082747694742,27.5829103524076,51.7425698409505,79.3254801933582,187.589232535188,43.1285307428252,43.6545857566427
2066,51,MT,Mato Grosso,5256097,802253,3234250,1532596,1219594,393651,0.152632837635987,0.615333012309324,0.291584420911562,0.232034150054689,0.0748941657659666,0.109516570999979,83.2163816961378,26.2224438568565,1.60749278448616,27.4626803338847,52.4637415241705,79.9264218580552,191.03649347525,43.3086575457036,43.8969850682289
2067,51,MT,Mato Grosso,5260473,796803,3230507,1546898,1233163,403640,0.151469839309127,0.614109605733173,0.294060629148748,0.234420554957701,0.07673074265375,0.0832556933405115,83.3428572673531,26.2877625727269,1.60434223645633,27.3179734309024,53.0345875508953,80.3525609817977,194.138074279339,43.4847396802531,44.1355098134446
2068,51,MT,Mato Grosso,5263493,791268,3226749,1559872,1245476,412946,0.150331348403047,0.613043277534519,0.296356810961846,0.236625374062433,0.0784547447863995,0.0574092861991725,83.4672103508494,26.3519528981871,1.60137177803424,27.1693712953066,53.5605402229743,80.7299115182809,197.135736564603,43.6566031340785,44.3671506273742
2069,51,MT,Mato Grosso,5265186,785724,3222585,1573094,1256877,421601,0.14923005569034,0.612055300610463,0.298772730915869,0.238714643699197,0.0800733345412679,0.0321649520575118,83.5894417326627,26.4149936778137,1.59857740477361,27.0345668545759,54.1257679688188,81.1603348233947,200.209488319053,43.8241680350894,44.5914317696143
2070,51,MT,Mato Grosso,5265603,780239,3217720,1584543,1267644,429779,0.148176571610127,0.611082909212867,0.300923370029985,0.240740519177006,0.0816200917539739,0.0079199481271885,83.7096230972047,26.4769219146437,1.59595516443895,26.8971784194888,54.6239495646233,81.5211279841121,203.084311345626,43.98732092032,44.8083462698808
2000,52,GO,Goiás,5142445,1539531,3351911,380121,251003,45862,0.299377241759513,0.651812707768386,0.0739183404003349,0.0488100504721003,0.0089183258158327,,71.1042031539728,19.7987700754989,2.02176763589571,47.7700863815951,11.7947693196553,59.5648557012504,24.6907012590198,27.5793401776781,25.0227705481974
2001,52,GO,Goiás,5253910,1545795,3446391,395177,261724,47795,0.294218020483792,0.655966889421402,0.075215791667539,0.0498150900948056,0.0090970343991427,2.16754870494482,71.4124084464431,19.8910086347574,2.00475393063718,46.659339836725,11.9282944624982,58.5876342992232,25.5646447297345,27.8388451648391,25.3485239645303
2002,52,GO,Goiás,5363945,1550201,3540636,410555,273108,49598,0.289003895453812,0.660080593667534,0.076539748263638,0.0509155108786537,0.0092465526771807,2.09434497355303,71.6357879830931,19.9706415047627,1.97330416772424,45.5514225040102,12.063831894144,57.6152543981542,26.4839849800123,28.1108137760548,25.6894661935777
2003,52,GO,Goiás,5472469,1553085,3634370,426359,285014,51362,0.283799688952098,0.664118883085496,0.0779098063415252,0.052081427962406,0.0093855259847063,2.02321239311738,71.6849702668015,19.9738969011516,1.9276091473425,44.4624644827907,12.2060105495953,56.668475032386,27.452393140105,28.3930922221761,26.044093292175
2004,52,GO,Goiás,5579832,1554580,3727871,442958,297381,53222,0.278606954474615,0.668097354902441,0.0793855442242705,0.0532956906229435,0.0095382800055628,1.96187497818627,72.1836167421052,20.2494561888374,1.8519562975833,43.3962148277054,12.3652050892529,55.7614199169582,28.4937410747597,28.6858489646283,26.4184700625219
